channel_id,server_id,date,message_count,active_users
server_008_text_2,server_008,2026-02-07,14,14
server_008_text_3,server_008,2026-02-07,54,35
server_008_text_4,server_008,2026-02-07,41,8
server_008_text_5,server_008,2026-02-07,48,12
server_008_text_6,server_008,2026-02-07,28,9
server_008_text_1,server_008,2026-02-08,9,1
server_008_text_2,server_008,2026-02-08,21,4
server_008_text_3,server_008,2026-02-08,19,3
server_008_text_4,server_008,2026-02-08,35,15
server_008_text_5,server_008,2026-02-08,24,8
server_008_text_6,server_008,2026-02-08,36,12
server_008_text_1,server_008,2026-02-09,15,3
server_008_text_2,server_008,2026-02-09,21,10
server_008_text_3,server_008,2026-02-09,53,30
server_008_text_4,server_008,2026-02-09,15,7
server_008_text_5,server_008,2026-02-09,20,20
server_008_text_6,server_008,2026-02-09,3,3
server_008_text_1,server_008,2026-02-10,59,59
server_008_text_2,server_008,2026-02-10,61,12
server_008_text_3,server_008,2026-02-10,44,14
server_008_text_4,server_008,2026-02-10,39,39
server_008_text_5,server_008,2026-02-10,52,17
server_008_text_6,server_008,2026-02-10,40,10
server_008_text_1,server_008,2026-02-11,43,21
server_008_text_2,server_008,2026-02-11,9,1
server_008_text_3,server_008,2026-02-11,16,16
server_008_text_4,server_008,2026-02-11,24,8
server_008_text_5,server_008,2026-02-11,20,5
server_008_text_6,server_008,2026-02-11,19,19
server_008_text_1,server_008,2026-02-12,124,31
server_008_text_2,server_008,2026-02-12,22,22
server_008_text_3,server_008,2026-02-12,33,33
server_008_text_4,server_008,2026-02-12,27,27
server_008_text_5,server_008,2026-02-12,10,3
server_008_text_6,server_008,2026-02-12,95,31
server_008_text_1,server_008,2026-02-13,35,8
server_008_text_2,server_008,2026-02-13,112,18
server_008_text_3,server_008,2026-02-13,36,36
server_008_text_4,server_008,2026-02-13,5,2
server_008_text_5,server_008,2026-02-13,76,25
server_008_text_6,server_008,2026-02-13,91,30
server_008_text_1,server_008,2026-02-14,51,51
server_008_text_2,server_008,2026-02-14,40,5
server_008_text_3,server_008,2026-02-14,43,8
server_008_text_4,server_008,2026-02-14,98,98
server_008_text_5,server_008,2026-02-14,36,12
server_008_text_6,server_008,2026-02-14,25,5
server_008_text_1,server_008,2026-02-15,130,21
server_008_text_2,server_008,2026-02-15,22,11
server_008_text_3,server_008,2026-02-15,40,10
server_008_text_4,server_008,2026-02-15,5,1
server_008_text_5,server_008,2026-02-15,93,73
server_008_text_6,server_008,2026-02-15,54,7
server_008_text_1,server_008,2026-02-16,14,2
server_008_text_2,server_008,2026-02-16,8,2
server_008_text_3,server_008,2026-02-16,6,2
server_008_text_4,server_008,2026-02-16,114,28
server_008_text_5,server_008,2026-02-16,10,3
server_008_text_6,server_008,2026-02-16,26,26
server_008_text_1,server_008,2026-02-17,54,54
server_008_text_2,server_008,2026-02-17,28,14
server_008_text_3,server_008,2026-02-17,27,3
server_008_text_4,server_008,2026-02-17,26,6
server_008_text_5,server_008,2026-02-17,76,15
server_008_text_6,server_008,2026-02-17,47,47
server_008_text_1,server_008,2026-02-18,69,34
server_008_text_2,server_008,2026-02-18,8,4
server_008_text_3,server_008,2026-02-18,74,24
server_008_text_4,server_008,2026-02-18,65,10
server_008_text_5,server_008,2026-02-18,64,32
server_008_text_6,server_008,2026-02-18,34,6
server_008_text_1,server_008,2026-02-19,6,6
server_008_text_2,server_008,2026-02-19,26,14
server_008_text_3,server_008,2026-02-19,4,1
server_008_text_4,server_008,2026-02-19,2,0
server_008_text_5,server_008,2026-02-19,4,0
server_008_text_6,server_008,2026-02-19,3,1
server_008_text_1,server_008,2026-02-20,19,6
server_008_text_2,server_008,2026-02-20,19,4
server_008_text_3,server_008,2026-02-20,62,20
server_008_text_4,server_008,2026-02-20,18,4
server_008_text_5,server_008,2026-02-20,21,21
server_008_text_6,server_008,2026-02-20,39,19
server_008_text_1,server_008,2026-02-21,196,98
server_008_text_2,server_008,2026-02-21,71,23
server_008_text_3,server_008,2026-02-21,77,77
server_008_text_4,server_008,2026-02-21,31,31
server_008_text_5,server_008,2026-02-21,157,112
server_008_text_6,server_008,2026-02-21,46,15
server_008_text_1,server_008,2026-02-22,52,26
server_008_text_2,server_008,2026-02-22,69,17
server_008_text_3,server_008,2026-02-22,29,9
server_008_text_4,server_008,2026-02-22,8,2
server_008_text_5,server_008,2026-02-22,158,77
server_008_text_6,server_008,2026-02-22,44,14
server_008_text_1,server_008,2026-02-23,29,7
server_008_text_2,server_008,2026-02-23,25,12
server_008_text_3,server_008,2026-02-23,56,14
server_008_text_4,server_008,2026-02-23,26,24
server_008_text_5,server_008,2026-02-23,63,15
server_008_text_6,server_008,2026-02-23,23,23
server_008_text_1,server_008,2026-02-24,89,22
server_008_text_2,server_008,2026-02-24,37,18
server_008_text_3,server_008,2026-02-24,2,2
server_008_text_4,server_008,2026-02-24,61,20
server_008_text_5,server_008,2026-02-24,10,2
server_008_text_6,server_008,2026-02-24,42,42
server_008_text_1,server_008,2026-02-25,56,45
server_008_text_2,server_008,2026-02-25,113,37
server_008_text_3,server_008,2026-02-25,27,9
server_008_text_4,server_008,2026-02-25,12,4
server_008_text_5,server_008,2026-02-25,77,25
server_008_text_6,server_008,2026-02-25,47,11
server_008_text_1,server_008,2026-02-26,44,14
server_008_text_2,server_008,2026-02-26,20,10
server_008_text_3,server_008,2026-02-26,22,4
server_008_text_4,server_008,2026-02-26,88,29
server_008_text_5,server_008,2026-02-26,60,33
server_008_text_6,server_008,2026-02-26,27,9
server_008_text_1,server_008,2026-02-27,69,8
server_008_text_2,server_008,2026-02-27,22,4
server_008_text_3,server_008,2026-02-27,28,14
server_008_text_4,server_008,2026-02-27,63,31
server_008_text_5,server_008,2026-02-27,22,5
server_008_text_6,server_008,2026-02-27,30,6
server_008_text_1,server_008,2026-02-28,83,36
server_008_text_2,server_008,2026-02-28,61,20
server_008_text_3,server_008,2026-02-28,6,1
server_008_text_4,server_008,2026-02-28,13,3
server_008_text_5,server_008,2026-02-28,52,10
server_008_text_6,server_008,2026-02-28,3,0
server_008_text_1,server_008,2026-03-01,100,34
server_008_text_2,server_008,2026-03-01,20,10
server_008_text_3,server_008,2026-03-01,13,4
server_008_text_4,server_008,2026-03-01,89,34
server_008_text_5,server_008,2026-03-01,107,34
server_008_text_6,server_008,2026-03-01,19,4
server_008_text_1,server_008,2026-03-02,1,1
server_008_text_2,server_008,2026-03-02,26,4
server_008_text_3,server_008,2026-03-02,60,10
server_008_text_4,server_008,2026-03-02,16,5
server_008_text_5,server_008,2026-03-02,27,9
server_008_text_6,server_008,2026-03-02,37,9
server_008_text_1,server_008,2026-03-03,27,9
server_008_text_2,server_008,2026-03-03,42,42
server_008_text_3,server_008,2026-03-03,100,20
server_008_text_4,server_008,2026-03-03,102,93
server_008_text_5,server_008,2026-03-03,35,11
server_008_text_6,server_008,2026-03-03,62,10
server_008_text_1,server_008,2026-03-04,11,3
server_008_text_2,server_008,2026-03-04,21,10
server_008_text_3,server_008,2026-03-04,41,8
server_008_text_4,server_008,2026-03-04,40,40
server_008_text_5,server_008,2026-03-04,40,10
server_008_text_6,server_008,2026-03-04,45,45
server_008_text_1,server_008,2026-03-05,1,0
server_008_text_2,server_008,2026-03-05,1,0
server_008_text_3,server_008,2026-03-05,1,0
server_008_text_4,server_008,2026-03-05,1,0
server_008_text_5,server_008,2026-03-05,3,3
server_008_text_6,server_008,2026-03-05,9,6
server_008_text_1,server_008,2026-03-06,43,21
server_008_text_2,server_008,2026-03-06,30,6
server_008_text_3,server_008,2026-03-06,18,4
server_008_text_4,server_008,2026-03-06,22,7
server_008_text_5,server_008,2026-03-06,62,8
server_008_text_6,server_008,2026-03-06,23,4
server_008_text_1,server_008,2026-03-07,9,9
server_008_text_2,server_008,2026-03-07,15,15
server_008_text_3,server_008,2026-03-07,32,10
server_008_text_4,server_008,2026-03-07,12,1
server_008_text_5,server_008,2026-03-07,14,4
server_008_text_6,server_008,2026-03-07,15,5
server_008_text_1,server_008,2026-03-08,33,16
server_008_text_2,server_008,2026-03-08,102,51
server_008_text_3,server_008,2026-03-08,39,13
server_008_text_4,server_008,2026-03-08,157,52
server_008_text_5,server_008,2026-03-08,59,29
server_008_text_6,server_008,2026-03-08,59,14
server_008_text_1,server_008,2026-03-09,11,11
server_008_text_2,server_008,2026-03-09,111,27
server_008_text_3,server_008,2026-03-09,49,24
server_008_text_4,server_008,2026-03-09,22,3
server_008_text_5,server_008,2026-03-09,53,13
server_008_text_6,server_008,2026-03-09,21,10
server_008_text_1,server_008,2026-03-10,42,10
server_008_text_2,server_008,2026-03-10,85,14
server_008_text_3,server_008,2026-03-10,11,5
server_008_text_4,server_008,2026-03-10,18,4
server_008_text_5,server_008,2026-03-10,10,2
server_008_text_6,server_008,2026-03-10,64,6
server_008_text_1,server_008,2026-03-11,43,21
server_008_text_2,server_008,2026-03-11,16,8
server_008_text_3,server_008,2026-03-11,24,6
server_008_text_4,server_008,2026-03-11,11,11
server_008_text_5,server_008,2026-03-11,12,6
server_008_text_6,server_008,2026-03-11,7,7
server_008_text_1,server_008,2026-03-12,62,20
server_008_text_2,server_008,2026-03-12,25,6
server_008_text_3,server_008,2026-03-12,21,10
server_008_text_4,server_008,2026-03-12,19,6
server_008_text_5,server_008,2026-03-12,68,34
server_008_text_6,server_008,2026-03-12,16,4
server_008_text_1,server_008,2026-03-13,54,54
server_008_text_2,server_008,2026-03-13,24,24
server_008_text_3,server_008,2026-03-13,2,2
server_008_text_4,server_008,2026-03-13,35,11
server_008_text_5,server_008,2026-03-13,25,6
server_008_text_6,server_008,2026-03-13,94,23
server_008_text_1,server_008,2026-03-14,49,9
server_008_text_2,server_008,2026-03-14,137,45
server_008_text_3,server_008,2026-03-14,25,6
server_008_text_4,server_008,2026-03-14,31,10
server_008_text_5,server_008,2026-03-14,46,11
server_008_text_6,server_008,2026-03-14,20,20
server_008_text_1,server_008,2026-03-15,47,9
server_008_text_2,server_008,2026-03-15,10,3
server_008_text_3,server_008,2026-03-15,11,5
server_008_text_4,server_008,2026-03-15,21,7
server_008_text_5,server_008,2026-03-15,107,33
server_008_text_6,server_008,2026-03-15,37,33
server_008_text_1,server_008,2026-03-16,12,12
server_008_text_2,server_008,2026-03-16,22,5
server_008_text_3,server_008,2026-03-16,17,8
server_008_text_4,server_008,2026-03-16,16,8
server_008_text_5,server_008,2026-03-16,35,26
server_008_text_6,server_008,2026-03-16,22,22
server_008_text_1,server_008,2026-03-17,87,29
server_008_text_2,server_008,2026-03-17,44,11
server_008_text_3,server_008,2026-03-17,22,4
server_008_text_4,server_008,2026-03-17,17,5
server_008_text_5,server_008,2026-03-17,4,0
server_008_text_6,server_008,2026-03-17,22,7
server_008_text_1,server_008,2026-03-18,10,10
server_008_text_2,server_008,2026-03-18,25,12
server_008_text_3,server_008,2026-03-18,49,12
server_008_text_4,server_008,2026-03-18,63,21
server_008_text_5,server_008,2026-03-18,121,30
server_008_text_6,server_008,2026-03-18,9,2
server_008_text_1,server_008,2026-03-19,79,19
server_008_text_2,server_008,2026-03-19,32,32
server_008_text_3,server_008,2026-03-19,20,5
server_008_text_4,server_008,2026-03-19,12,2
server_008_text_5,server_008,2026-03-19,82,9
server_008_text_6,server_008,2026-03-19,24,8
server_008_text_1,server_008,2026-03-20,18,3
server_008_text_2,server_008,2026-03-20,12,3
server_008_text_3,server_008,2026-03-20,13,3
server_008_text_4,server_008,2026-03-20,18,3
server_008_text_5,server_008,2026-03-20,3,1
server_008_text_6,server_008,2026-03-20,24,6
server_008_text_1,server_008,2026-03-21,71,35
server_008_text_2,server_008,2026-03-21,57,19
server_008_text_3,server_008,2026-03-21,117,58
server_008_text_4,server_008,2026-03-21,20,5
server_008_text_5,server_008,2026-03-21,15,5
server_008_text_6,server_008,2026-03-21,146,29
server_008_text_1,server_008,2026-03-22,25,6
server_008_text_2,server_008,2026-03-22,46,23
server_008_text_3,server_008,2026-03-22,21,21
server_008_text_4,server_008,2026-03-22,75,37
server_008_text_5,server_008,2026-03-22,14,7
server_008_text_6,server_008,2026-03-22,50,16
server_008_text_1,server_008,2026-03-23,10,2
server_008_text_2,server_008,2026-03-23,36,18
server_008_text_3,server_008,2026-03-23,25,5
server_008_text_4,server_008,2026-03-23,24,12
server_008_text_5,server_008,2026-03-23,25,8
server_008_text_6,server_008,2026-03-23,12,12
server_008_text_1,server_008,2026-03-24,65,10
server_008_text_2,server_008,2026-03-24,26,8
server_008_text_3,server_008,2026-03-24,46,15
server_008_text_4,server_008,2026-03-24,8,2
server_008_text_5,server_008,2026-03-24,43,14
server_008_text_6,server_008,2026-03-24,3,3
server_008_text_1,server_008,2026-03-25,85,10
server_008_text_2,server_008,2026-03-25,34,5
server_008_text_3,server_008,2026-03-25,17,17
server_008_text_4,server_008,2026-03-25,24,12
server_008_text_5,server_008,2026-03-25,24,12
server_008_text_6,server_008,2026-03-25,29,14
server_008_text_1,server_008,2026-03-26,61,34
server_008_text_2,server_008,2026-03-26,28,28
server_008_text_3,server_008,2026-03-26,38,7
server_008_text_4,server_008,2026-03-26,30,10
server_008_text_5,server_008,2026-03-26,6,1
server_008_text_6,server_008,2026-03-26,77,34
server_008_text_1,server_008,2026-03-27,16,8
server_008_text_2,server_008,2026-03-27,30,6
server_008_text_3,server_008,2026-03-27,28,4
server_008_text_4,server_008,2026-03-27,13,3
server_008_text_5,server_008,2026-03-27,2,0
server_008_text_6,server_008,2026-03-27,53,17
server_008_text_1,server_008,2026-03-28,30,10
server_008_text_2,server_008,2026-03-28,29,14
server_008_text_3,server_008,2026-03-28,28,28
server_008_text_4,server_008,2026-03-28,24,4
server_008_text_5,server_008,2026-03-28,32,6
server_008_text_6,server_008,2026-03-28,42,21
server_008_text_1,server_008,2026-03-29,39,6
server_008_text_2,server_008,2026-03-29,117,29
server_008_text_3,server_008,2026-03-29,67,22
server_008_text_4,server_008,2026-03-29,53,13
server_008_text_5,server_008,2026-03-29,109,21
server_008_text_6,server_008,2026-03-29,62,15
server_008_text_1,server_008,2026-03-30,29,14
server_008_text_2,server_008,2026-03-30,26,6
server_008_text_3,server_008,2026-03-30,23,11
server_008_text_4,server_008,2026-03-30,16,2
server_008_text_5,server_008,2026-03-30,12,4
server_008_text_6,server_008,2026-03-30,43,14
server_008_text_1,server_008,2026-03-31,18,3
server_008_text_2,server_008,2026-03-31,44,44
server_008_text_3,server_008,2026-03-31,40,13
server_008_text_4,server_008,2026-03-31,50,50
server_008_text_5,server_008,2026-03-31,33,33
server_008_text_6,server_008,2026-03-31,93,13
server_008_text_1,server_008,2026-04-01,15,3
server_008_text_2,server_008,2026-04-01,39,39
server_008_text_3,server_008,2026-04-01,55,27
server_008_text_4,server_008,2026-04-01,80,16
server_008_text_5,server_008,2026-04-01,32,32
server_008_text_6,server_008,2026-04-01,66,22
server_008_text_1,server_008,2026-04-02,13,6
server_008_text_2,server_008,2026-04-02,19,9
server_008_text_3,server_008,2026-04-02,37,18
server_008_text_4,server_008,2026-04-02,45,15
server_008_text_5,server_008,2026-04-02,49,9
server_008_text_6,server_008,2026-04-02,27,13
server_008_text_1,server_008,2026-04-03,40,6
server_008_text_2,server_008,2026-04-03,3,1
server_008_text_3,server_008,2026-04-03,24,8
server_008_text_4,server_008,2026-04-03,19,4
server_008_text_5,server_008,2026-04-03,43,14
server_008_text_6,server_008,2026-04-03,29,5
server_008_text_1,server_008,2026-04-04,51,12
server_008_text_2,server_008,2026-04-04,110,110
server_008_text_3,server_008,2026-04-04,49,24
server_008_text_4,server_008,2026-04-04,53,26
server_008_text_5,server_008,2026-04-04,82,16
server_008_text_6,server_008,2026-04-04,56,11
server_008_text_1,server_008,2026-04-05,34,8
server_008_text_2,server_008,2026-04-05,30,7
server_008_text_3,server_008,2026-04-05,37,18
server_008_text_4,server_008,2026-04-05,21,4
server_008_text_5,server_008,2026-04-05,60,30
server_008_text_6,server_008,2026-04-05,42,42
server_008_text_1,server_008,2026-04-06,14,7
server_008_text_2,server_008,2026-04-06,5,1
server_008_text_3,server_008,2026-04-06,21,21
server_008_text_4,server_008,2026-04-06,22,11
server_008_text_5,server_008,2026-04-06,13,2
server_008_text_6,server_008,2026-04-06,2,0
server_008_text_1,server_008,2026-04-07,103,103
server_008_text_2,server_008,2026-04-07,50,25
server_008_text_3,server_008,2026-04-07,33,8
server_008_text_4,server_008,2026-04-07,99,24
server_008_text_5,server_008,2026-04-07,60,20
server_008_text_6,server_008,2026-04-07,31,31
server_008_text_1,server_008,2026-04-08,25,8
server_008_text_2,server_008,2026-04-08,27,13
server_008_text_3,server_008,2026-04-08,21,5
server_008_text_4,server_008,2026-04-08,44,8
server_008_text_5,server_008,2026-04-08,15,15
server_008_text_6,server_008,2026-04-08,18,3
server_008_text_1,server_008,2026-04-09,41,13
server_008_text_2,server_008,2026-04-09,16,8
server_008_text_3,server_008,2026-04-09,6,6
server_008_text_4,server_008,2026-04-09,66,22
server_008_text_5,server_008,2026-04-09,46,23
server_008_text_6,server_008,2026-04-09,37,37
server_008_text_1,server_008,2026-04-10,2,0
server_008_text_2,server_008,2026-04-10,5,1
server_008_text_3,server_008,2026-04-10,17,8
server_008_text_4,server_008,2026-04-10,10,3
server_008_text_5,server_008,2026-04-10,47,9
server_008_text_6,server_008,2026-04-10,52,13
server_008_text_1,server_008,2026-04-11,69,13
server_008_text_2,server_008,2026-04-11,20,6
server_008_text_3,server_008,2026-04-11,14,7
server_008_text_4,server_008,2026-04-11,43,14
server_008_text_5,server_008,2026-04-11,27,3
server_008_text_6,server_008,2026-04-11,57,28
server_008_text_1,server_008,2026-04-12,20,6
server_008_text_2,server_008,2026-04-12,35,8
server_008_text_3,server_008,2026-04-12,17,17
server_008_text_4,server_008,2026-04-12,63,12
server_008_text_5,server_008,2026-04-12,97,39
server_008_text_6,server_008,2026-04-12,6,1
server_008_text_1,server_008,2026-04-13,38,7
server_008_text_2,server_008,2026-04-13,42,42
server_008_text_3,server_008,2026-04-13,8,8
server_008_text_4,server_008,2026-04-13,20,20
server_008_text_5,server_008,2026-04-13,32,32
server_008_text_6,server_008,2026-04-13,39,13
server_008_text_1,server_008,2026-04-14,57,57
server_008_text_2,server_008,2026-04-14,74,65
server_008_text_3,server_008,2026-04-14,18,4
server_008_text_4,server_008,2026-04-14,40,40
server_008_text_5,server_008,2026-04-14,20,10
server_008_text_6,server_008,2026-04-14,54,54
server_008_text_1,server_008,2026-04-15,22,3
server_008_text_2,server_008,2026-04-15,46,15
server_008_text_3,server_008,2026-04-15,15,7
server_008_text_4,server_008,2026-04-15,41,8
server_008_text_5,server_008,2026-04-15,11,5
server_008_text_6,server_008,2026-04-15,101,50
server_008_text_1,server_008,2026-04-16,25,8
server_008_text_2,server_008,2026-04-16,21,7
server_008_text_3,server_008,2026-04-16,84,30
server_008_text_4,server_008,2026-04-16,15,3
server_008_text_5,server_008,2026-04-16,19,4
server_008_text_6,server_008,2026-04-16,17,5
server_008_text_1,server_008,2026-04-17,19,19
server_008_text_2,server_008,2026-04-17,41,28
server_008_text_3,server_008,2026-04-17,16,16
server_008_text_4,server_008,2026-04-17,23,11
server_008_text_5,server_008,2026-04-17,42,7
server_008_text_6,server_008,2026-04-17,95,28
server_008_text_1,server_008,2026-04-18,31,15
server_008_text_2,server_008,2026-04-18,19,3
server_008_text_3,server_008,2026-04-18,35,17
server_008_text_4,server_008,2026-04-18,16,4
server_008_text_5,server_008,2026-04-18,74,18
server_008_text_6,server_008,2026-04-18,37,24
server_008_text_1,server_008,2026-04-19,8,1
server_008_text_2,server_008,2026-04-19,61,30
server_008_text_3,server_008,2026-04-19,29,29
server_008_text_4,server_008,2026-04-19,68,11
server_008_text_5,server_008,2026-04-19,44,22
server_008_text_6,server_008,2026-04-19,62,31
server_008_text_1,server_008,2026-04-20,23,11
server_008_text_2,server_008,2026-04-20,57,11
server_008_text_3,server_008,2026-04-20,62,15
server_008_text_4,server_008,2026-04-20,17,17
server_008_text_5,server_008,2026-04-20,30,15
server_008_text_6,server_008,2026-04-20,19,6
server_008_text_1,server_008,2026-04-21,49,9
server_008_text_2,server_008,2026-04-21,25,12
server_008_text_3,server_008,2026-04-21,24,8
server_008_text_4,server_008,2026-04-21,10,5
server_008_text_5,server_008,2026-04-21,79,39
server_008_text_6,server_008,2026-04-21,65,21
server_008_text_1,server_008,2026-04-22,40,8
server_008_text_2,server_008,2026-04-22,16,3
server_008_text_3,server_008,2026-04-22,74,24
server_008_text_4,server_008,2026-04-22,33,6
server_008_text_5,server_008,2026-04-22,103,25
server_008_text_6,server_008,2026-04-22,26,6
server_008_text_1,server_008,2026-04-23,3,1
server_008_text_2,server_008,2026-04-23,28,7
server_008_text_3,server_008,2026-04-23,17,2
server_008_text_4,server_008,2026-04-23,28,9
server_008_text_5,server_008,2026-04-23,18,4
server_008_text_6,server_008,2026-04-23,6,1
server_008_text_1,server_008,2026-04-24,10,10
server_008_text_2,server_008,2026-04-24,93,23
server_008_text_3,server_008,2026-04-24,18,6
server_008_text_4,server_008,2026-04-24,65,32
server_008_text_5,server_008,2026-04-24,58,58
server_008_text_6,server_008,2026-04-24,33,16
server_008_text_1,server_008,2026-04-25,15,3
server_008_text_2,server_008,2026-04-25,67,22
server_008_text_3,server_008,2026-04-25,34,8
server_008_text_4,server_008,2026-04-25,22,22
server_008_text_5,server_008,2026-04-25,9,1
server_008_text_6,server_008,2026-04-25,118,29
server_008_text_1,server_008,2026-04-26,35,7
server_008_text_2,server_008,2026-04-26,49,9
server_008_text_3,server_008,2026-04-26,29,9
server_008_text_4,server_008,2026-04-26,22,11
server_008_text_5,server_008,2026-04-26,16,5
server_008_text_6,server_008,2026-04-26,136,34
server_008_text_1,server_008,2026-04-27,10,5
server_008_text_2,server_008,2026-04-27,50,20
server_008_text_3,server_008,2026-04-27,25,20
server_008_text_4,server_008,2026-04-27,5,5
server_008_text_5,server_008,2026-04-27,35,17
server_008_text_6,server_008,2026-04-27,17,5
server_008_text_1,server_008,2026-04-28,21,18
server_008_text_2,server_008,2026-04-28,33,8
server_008_text_3,server_008,2026-04-28,15,15
server_008_text_4,server_008,2026-04-28,7,1
server_008_text_5,server_008,2026-04-28,19,6
server_008_text_6,server_008,2026-04-28,34,11
server_008_text_1,server_008,2026-04-29,22,5
server_008_text_2,server_008,2026-04-29,51,17
server_008_text_3,server_008,2026-04-29,9,2
server_008_text_4,server_008,2026-04-29,26,4
server_008_text_5,server_008,2026-04-29,0,0
server_008_text_6,server_008,2026-04-29,69,34
server_008_text_1,server_008,2026-04-30,3,0
server_008_text_2,server_008,2026-04-30,5,1
server_008_text_3,server_008,2026-04-30,16,5
server_008_text_4,server_008,2026-04-30,5,1
server_008_text_5,server_008,2026-04-30,5,2
server_008_text_6,server_008,2026-04-30,2,0
server_008_text_1,server_008,2026-05-01,45,14
server_008_text_2,server_008,2026-05-01,41,8
server_008_text_3,server_008,2026-05-01,9,1
server_008_text_4,server_008,2026-05-01,17,5
server_008_text_5,server_008,2026-05-01,21,7
server_008_text_6,server_008,2026-05-01,16,8
server_008_text_1,server_008,2026-05-02,76,35
server_008_text_2,server_008,2026-05-02,18,9
server_008_text_3,server_008,2026-05-02,53,17
server_008_text_4,server_008,2026-05-02,23,23
server_008_text_5,server_008,2026-05-02,55,18
server_008_text_6,server_008,2026-05-02,76,35
server_008_text_1,server_008,2026-05-03,70,23
server_008_text_2,server_008,2026-05-03,117,39
server_008_text_3,server_008,2026-05-03,29,29
server_008_text_4,server_008,2026-05-03,43,14
server_008_text_5,server_008,2026-05-03,58,19
server_008_text_6,server_008,2026-05-03,61,61
server_008_text_1,server_008,2026-05-04,37,9
server_008_text_2,server_008,2026-05-04,32,6
server_008_text_3,server_008,2026-05-04,29,14
server_008_text_4,server_008,2026-05-04,102,51
server_008_text_5,server_008,2026-05-04,84,21
server_008_text_6,server_008,2026-05-04,11,11
server_008_text_1,server_008,2026-05-05,40,40
server_008_text_2,server_008,2026-05-05,38,9
server_008_text_3,server_008,2026-05-05,65,32
server_008_text_4,server_008,2026-05-05,31,7
server_008_text_5,server_008,2026-05-05,70,23
server_008_text_6,server_008,2026-05-05,34,8
server_008_text_1,server_008,2026-05-06,15,7
server_008_text_2,server_008,2026-05-06,57,19
server_008_text_3,server_008,2026-05-06,11,2
server_008_text_4,server_008,2026-05-06,57,14
server_008_text_5,server_008,2026-05-06,39,19
server_008_text_6,server_008,2026-05-06,32,6
server_008_text_1,server_008,2026-05-07,65,32
server_008_text_2,server_008,2026-05-07,48,12
server_008_text_3,server_008,2026-05-07,62,20
server_008_text_4,server_008,2026-05-07,9,1
server_008_text_5,server_008,2026-05-07,38,19
server_008_text_6,server_008,2026-05-07,89,17
server_008_text_1,server_008,2026-05-08,13,2
server_008_text_2,server_008,2026-05-08,49,25
server_008_text_3,server_008,2026-05-08,8,2
server_008_text_4,server_008,2026-05-08,38,25
server_008_text_5,server_008,2026-05-08,32,25
server_008_text_6,server_008,2026-05-08,28,7
server_008_text_1,server_008,2026-05-09,192,60
server_008_text_2,server_008,2026-05-09,25,8
server_008_text_3,server_008,2026-05-09,60,30
server_008_text_4,server_008,2026-05-09,31,7
server_008_text_5,server_008,2026-05-09,22,22
server_008_text_6,server_008,2026-05-09,21,5
server_008_text_1,server_008,2026-05-10,172,86
server_008_text_2,server_008,2026-05-10,46,46
server_008_text_3,server_008,2026-05-10,23,5
server_008_text_4,server_008,2026-05-10,29,29
server_008_text_5,server_008,2026-05-10,30,30
server_008_text_6,server_008,2026-05-10,74,74
server_008_text_1,server_008,2026-05-11,0,0
server_008_text_2,server_008,2026-05-11,0,0
server_008_text_3,server_008,2026-05-11,0,0
server_008_text_4,server_008,2026-05-11,0,0
server_008_text_5,server_008,2026-05-11,0,0
server_008_text_6,server_008,2026-05-11,0,0
server_008_text_1,server_008,2026-05-12,27,6
server_008_text_2,server_008,2026-05-12,16,5
server_008_text_3,server_008,2026-05-12,4,1
server_008_text_4,server_008,2026-05-12,28,4
server_008_text_5,server_008,2026-05-12,13,6
server_008_text_6,server_008,2026-05-12,3,0
server_008_text_1,server_008,2026-05-13,8,1
server_008_text_2,server_008,2026-05-13,11,11
server_008_text_3,server_008,2026-05-13,18,4
server_008_text_4,server_008,2026-05-13,17,13
server_008_text_5,server_008,2026-05-13,22,13
server_008_text_6,server_008,2026-05-13,12,4
server_008_text_1,server_008,2026-05-14,61,20
server_008_text_2,server_008,2026-05-14,24,6
server_008_text_3,server_008,2026-05-14,36,36
server_008_text_4,server_008,2026-05-14,36,9
server_008_text_5,server_008,2026-05-14,23,23
server_008_text_6,server_008,2026-05-14,50,16
server_008_text_1,server_008,2026-05-15,126,31
server_008_text_2,server_008,2026-05-15,13,6
server_008_text_3,server_008,2026-05-15,61,40
server_008_text_4,server_008,2026-05-15,13,4
server_008_text_5,server_008,2026-05-15,58,29
server_008_text_6,server_008,2026-05-15,37,37
server_008_text_1,server_008,2026-05-16,82,20
server_008_text_2,server_008,2026-05-16,17,3
server_008_text_3,server_008,2026-05-16,98,32
server_008_text_4,server_008,2026-05-16,14,3
server_008_text_5,server_008,2026-05-16,153,30
server_008_text_6,server_008,2026-05-16,28,7
server_008_text_1,server_008,2026-05-17,34,23
server_008_text_2,server_008,2026-05-17,4,0
server_008_text_3,server_008,2026-05-17,22,7
server_008_text_4,server_008,2026-05-17,27,3
server_008_text_5,server_008,2026-05-17,21,10
server_008_text_6,server_008,2026-05-17,29,9
server_008_text_1,server_008,2026-05-18,23,11
server_008_text_2,server_008,2026-05-18,37,18
server_008_text_3,server_008,2026-05-18,20,6
server_008_text_4,server_008,2026-05-18,14,14
server_008_text_5,server_008,2026-05-18,10,10
server_008_text_6,server_008,2026-05-18,54,27
server_008_text_1,server_008,2026-05-19,17,4
server_008_text_2,server_008,2026-05-19,96,24
